20904,18185.28293019409
20905,22618.948019453273
20906,14561.57683915104
20907,12920.743856442403
20908,15478.607589542084
20909,36175.61665524917
20910,12355.220777882958
20911,12100.04773352111
20912,12900.106444815656
20913,8566.57095032599
20914,8200.23892074522
20915,11891.439685526542
20916,17523.485704454168
20917,27779.460551141703
20918,20595.454835214983
20919,35075.50583231844
20920,26227.136632459435
20921,24484.15484361418
20922,11714.698079877415
20923,17285.437206061408
20924,14752.042433867358
20925,19778.870007627444
20926,19087.365876763713
20927,16886.26049420667
20928,23389.6263827797
20929,11374.422224746502
20930,14899.839841370744
20931,18056.0492445629
20932,16735.424699120165
20933,18096.876748065024
20934,11764.641335136675
20935,30871.786899314066
20936,21595.148094230608
20937,16083.305226687306
20938,18064.683270144094
20939,11451.137375382274
20940,11999.98114163949
20941,11536.782063777195
20942,22227.4028028846
20943,18216.313415799963
20944,17726.571134549496
20945,12824.087647908134
20946,13268.284161197675
20947,21784.960384555157
20948,17341.613780414245
20949,12153.198856557634
20950,14143.680597289753
20951,16949.3190384695
20952,13409.7002551004
20953,11141.928463538192
20954,21387.0885947476
20955,14724.41244657336
20956,25562.359199895767
20957,28508.66373036295
20958,19037.44491268209
20959,13271.902314184525
20960,18480.27396608218
20961,9661.814084504675
20962,14865.4936484721
20963,15057.300385070355
20964,36890.46206545014
20965,21134.189585243304
20966,22740.785763120402
20967,13790.50971712299
20968,27755.731565025293
20969,16558.55317043683
20970,11563.177098784807
20971,14944.298807676356
20972,35212.99986623852
20973,12133.335667015548
20974,20083.853670047454
20975,13417.006454636432
20976,11122.891549068285
20977,9854.8205798846
20978,20145.356173398057
20979,13748.619882564086
20980,21724.643669480654
20981,34706.20615006287
20982,9961.423390402268
20983,21999.547834201167
20984,11458.441997729557
20985,13798.567890292832
20986,16344.382198885733
20987,10219.508056572013
20988,13849.832863810798
20989,34656.94270250006
20990,22004.100148704565
20991,8772.661318570938
20992,9570.401192602501
20993,24754.205446795957
20994,11808.005878832922
20995,17900.16241104049
20996,10031.731177138374
20997,15437.863237970863
20998,17859.783858008326
20999,22826.791800584248
21000,18096.693413596102
21001,19573.790284928025
21002,33862.24182365507
21003,17084.117482410325
21004,14839.567570248977
21005,12166.23542663258
21006,8162.608349481816
21007,12998.769057831572
21008,44069.40692808792
21009,30384.576536599652
21010,18080.646631608728
21011,10484.638684033325
21012,14795.654312545299
21013,25546.797147040856
21014,12666.729713455083
21015,9144.371787702808
21016,17181.498013247146
21017,48005.06453810812
21018,28515.538594136287
21019,13455.136907116917
21020,19749.927392052225
21021,14153.809364888426
21022,15016.154238188908
21023,21758.690245629416
21024,16305.420394203878
21025,26892.891281214277
21026,16339.878678791352
21027,23526.395448746833
21028,16297.25583782895
21029,15133.42305024552
21030,12466.527958843933
21031,8687.209033609544
21032,25862.553648319106
21033,19073.344104224678
21034,31065.24550869162
21035,16380.880727479154
21036,17237.58588263161
21037,14632.883526693895
21038,24665.802065760457
21039,26063.1079979823
21040,20604.30128430923
21041,17063.272825650252
21042,19953.390217677585
21043,23097.90546797548
21044,42252.288108247
21045,14718.246565334874
21046,22037.907515151488
21047,32484.50409901425
21048,16415.5985181593
21049,18651.031219678414
21050,13988.275242950329
21488,18616.935118485646
21489,19670.13368758335
21490,24883.72915737994
21491,16023.076088530635
21492,13269.115862658016
21493,22247.042598650038
21494,16415.08702506129
21495,28271.859052502117
21496,13632.510189446379
21497,18467.622392615165
21498,10399.68748548362
21499,23167.705136262804
21500,17566.356651249782
21501,18051.221093160202
21502,17889.91878608733
21503,39629.76112030286
21504,14094.461794920184
21505,21789.475054613693
21506,15584.647383738513
21507,21180.45363899761
21508,12050.576685737356
21509,24697.88448500545
21510,18472.151155083346
21511,24669.45764338592
21512,14788.861061997679
21513,20437.24174433314
21514,32649.983074767613
21515,20319.410896023972
21516,15900.686851396393
21517,23543.216555141862
21518,31108.871279887553
21519,17331.194675130126
21520,18022.608167536815
21521,25415.161348174315
21522,11661.80763970778
21523,11595.411966892701
21524,14288.440260108788
21525,13252.790706035643
21526,36280.1521407985
21527,15592.801113048967
21528,13788.126202289593
21529,22268.649662865064
21530,16749.95783858285
21531,18097.853391207478
21532,15425.705845061515
21533,11782.165491849497
21534,16419.58068654532
21535,32745.88762641078
21536,14876.55405496825
21537,12679.338316974396
21538,25670.016481316143
21539,16835.869746109674
21540,11827.915857145903
21541,14491.568559986144
21542,17885.03836008276
21543,23011.90792681657
21544,31217.896113842457
21545,10269.120388508441
21546,25622.75129042696
21547,28871.748480775736
21548,15466.48024210194
21549,13782.586762287638
21550,13982.319409122176
21551,16652.224341875084
21552,9227.819307221685
21553,17423.035573867957
21554,34988.09486809337
21555,14736.72735278835
21556,14226.887500294959
21557,17832.73455002791
21558,15077.53596836123
21559,22392.601997384718
21560,19920.120323959287
21561,33666.825494464174
21562,30894.952988802434
21563,17842.069252812566
21564,12525.007800607016
21565,18411.176326063338
21566,17817.303137307747
21567,17550.5248911203
21568,12236.165572312815
21569,43457.62693694267
21570,17928.605078454915
21571,21682.860381795454
21572,22161.58565110248
21573,16783.791491617547
21574,19369.650679784394
21575,12278.220401917572
21576,27308.090916530942
21577,18443.554729198146
21578,15219.538048965043
21579,24319.193923459505
21580,16373.466539658208
21581,15699.626842652384
21582,25541.48184514805
21583,16574.99550922192
21584,28126.741429926555
21585,17622.62642167739
21586,10265.041505549161
21587,15678.244242829174
21588,9990.09060853432
21589,26828.201761351113
21590,19895.35925082135
21591,17786.739954986035
21592,10899.220889084163
21593,21725.056815822463
21594,14169.69997217127
21595,28891.64246971597
21596,18930.61437360283
21597,12709.567838846147
21598,20262.587418626863
21599,25665.51105704774
21600,40869.29594336651
21601,14628.017760252464
21602,23381.371651079346
21603,15676.943346152815
21604,16691.186781174354
21605,10812.646076379548
21606,15063.791906203129
21607,14620.61039927521
21608,23194.165858522945
21609,19221.623313128966
21610,13280.20685425036
21611,17610.23629256177
21612,24652.116679252707
21613,26389.0546677334
21614,16622.50533341956
21615,15481.41715907743
21616,30049.13211612579
21617,22411.39407110215
21618,15418.38723479985
21619,14400.318609115777
21620,18717.484035182883
21621,13542.20853001947
21622,9019.587959441482
21623,8828.855946918913
21624,31104.097678617425
21625,18500.714726875955
21626,14786.988256933662
21627,23024.207311857528
21628,23765.094701432165
21629,15380.28357248438
21630,38688.71970099333
21631,12181.613228073324
21632,17670.275575037354
21633,28540.161458352097
21634,17389.95205150164
21635,23120.45319012733
21636,17893.706441650924
21637,13674.809526054412
21638,10354.187700831326
21639,14828.478582162092
21640,10704.199438031665
21641,13743.312323506787
21642,16951.178380559882
21643,32133.35083851687
21644,12227.826148918115
21645,17340.568493670566
21646,20752.003868264295
21647,12285.477059385375
21648,31764.850323140992
21649,16814.52346869708
21650,17101.366707063928
21651,16854.33504170922
21652,37033.564909657216
21653,24234.55725035622
21654,22783.691210788973
21655,16055.163724767546
21656,12761.654797413079
21657,31299.092349522525
21658,10419.103969587435
21659,10245.55507624523
21660,15548.14079254542
21661,25991.412918355414
21662,19471.018536418767
21663,17265.395026486327
21664,15150.875225266665
21665,25933.56195072529
21666,20306.857023781282
21667,21384.912216360426
21668,18594.543230649004
21669,15631.20365564263
21670,33601.90638026087
21671,30445.61538665299
21672,13810.496142088625
21673,16145.470054710508
21674,42496.760061683926
21675,23574.64346554776
21676,14810.672280065814
21677,23895.767619428796
21678,16171.328862264016
21679,21456.046807993887
21680,24352.08260052849
21681,23760.398632283504
21682,25344.348517099577
21683,17904.769918517482
21684,20550.2343838188
21685,12916.739655668502
21686,14808.564548113962
21687,17037.989561061288
21688,27993.574763601435
21689,29869.96406018335
21690,11592.742264293232
21691,19902.737368388684
21692,20906.400765457005
21693,17898.13595189095
21694,27775.46153389028
21695,9579.514492807313
21696,15866.772048654264
21697,16513.426466432567
21698,14657.369596059996
21699,14426.0351301255
21700,19372.787910145606
21701,33838.19343195499
21702,23481.31083641441
21703,14539.80134378656
21704,10397.196595870197
21705,18479.045364631653
21706,16249.002411947236
21707,15186.093282414873
21708,13099.07405393544
21709,15390.719376199222
21710,14985.240359876969
21711,13589.739507117974
21712,25882.50330091961
21713,12056.782920343489
21714,9460.231219818146
21715,14311.017725156415
21716,21467.41032969639
21717,17421.68656841868
21718,13245.941455918148
21719,20867.591672181465
21720,33083.05717544362
21721,21277.196195366294
21722,14984.478236461206
21723,18568.687187148756
21724,19744.766270537646
21725,11589.471369071065
21726,17252.17790561982
21727,33577.95678219464
21728,15354.622546014609
21729,17481.73320253096
21730,14289.382238911598
21731,17067.680499695616
21732,16573.99466540267
21733,37458.90239648149
21734,13309.499490988519
21735,13175.54801862804
21736,13018.647979268877
21737,26365.36981266823
21738,14727.089734661526
21739,12122.744958028485
21740,14948.643426771016
21741,13542.313637327536
21742,12684.114407275069
21743,9551.000617824116
21744,11645.777996001507
21745,27124.93303538459
21746,16102.167056748729
21747,26815.416485394904
21748,14305.66524510065
21749,17296.812695498098
21750,24906.238640026757
21751,21705.43503832472
21752,13261.124283503346
21753,17626.625040945877
21754,27164.397462591765
21755,15708.04319086004
21756,13556.0575072458
21757,17352.68813922502
21758,16317.595433242272
21759,13257.641083753699
21760,11805.93110409471
21761,16804.894426344516
21762,20555.754350159026
21763,15411.411967262005
21764,22267.516632640894
21765,20962.724268641865
21766,16776.842413338443
21767,19544.79560300788
21768,22469.93861338466
21769,19138.19138312194
21770,15858.821585809907
21771,19613.59753929331
21772,24008.833287048998
21773,21232.153752261802
21774,34375.66332638027
21775,20475.40687667324
21776,17327.567212803075
21777,22355.068934831612
21778,38841.70963675405
21779,25656.480884106048
21780,14191.573390631173
21781,16357.056265622445
21782,29601.147199633222
21783,26723.05773509923
21784,16436.90424819761
21785,19857.88417178831
21786,48257.47389632161
21787,30290.358580623524
21788,18112.25654727592
21789,16542.08255016928
21790,23728.76665420387
21791,19305.709377503594
21792,20214.074493368782
21793,20427.82094947362
